,Lng,Lat,tradeTime,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district,Price_Level_Per_Square_Meter
5411,116.421985,40.058455,7/21/16,17,500.0,36803,135.86,3,1,1,2,4,2008,3,6,0.5,1,1,1,7,3
5412,116.367818,39.959568,7/30/16,36,650.0,65857,98.7,2,1,1,1,1,1999,4,6,0.25,1,0,0,8,6
5413,116.46996100000001,39.965058,7/17/16,47,287.0,47834,60.0,2,1,1,1,4,1992,3,2,0.33299999999999996,0,1,1,7,4
5414,116.22865700000001,39.899741,9/12/16,40,655.0,42895,152.7,3,2,1,2,4,2008,3,6,0.5,1,0,0,9,4
5415,116.284755,39.93453,8/31/16,2,185.0,35577,52.0,1,0,1,1,1,2009,3,6,0.111,1,0,1,8,3
5416,116.43435500000001,39.933559,7/5/16,13,580.0,116748,49.68,2,1,1,1,4,2003,4,6,0.5,0,1,1,1,9
5417,116.382471,40.08696,8/3/16,123,283.5,29077,97.5,3,1,1,1,4,2002,3,2,0.5,0,1,0,6,2
5418,116.513419,39.942553000000004,8/27/16,54,600.0,44102,136.05,3,1,1,2,1,2005,4,6,0.375,1,1,0,7,4
5419,116.33488600000001,39.904538,7/10/16,38,517.0,69998,73.86,2,1,1,1,1,2003,3,6,0.3,1,1,0,8,6
5420,116.352899,39.889225,8/30/16,75,435.0,74144,58.67,2,1,1,1,4,1992,4,2,0.5,0,0,1,10,7
5421,116.41654199999999,39.978153000000006,8/5/16,15,317.0,48031,66.0,2,1,1,1,4,1992,3,2,0.33299999999999996,0,0,1,7,4
5422,116.491161,39.872757,6/30/16,36,730.0,62245,117.28,2,2,1,2,4,2006,4,6,0.5,1,1,0,7,6
5423,116.340073,39.899642,7/24/16,23,340.0,54839,62.0,1,0,1,1,1,2012,4,6,0.25,1,0,1,10,5
5424,116.44343799999999,39.905088,7/13/16,46,576.0,67765,85.0,2,1,1,1,4,1990,3,2,0.5,0,1,1,1,6
5425,116.689177,39.931339,7/29/16,21,500.0,28098,177.95,6,2,1,4,4,2012,2,6,0.33299999999999996,1,0,0,11,2
5426,116.488832,39.932702,6/28/16,48,260.0,46437,55.99,2,1,1,1,4,1986,3,2,0.5,0,1,1,7,4
5427,116.26462099999999,40.087404,7/6/16,67,350.0,50000,70.0,1,1,1,1,4,2007,2,6,0.25,1,0,0,8,5
5428,116.35491299999998,40.040671,7/29/16,55,413.0,55067,75.0,2,1,1,1,4,1999,3,2,0.33299999999999996,0,1,1,8,5
5429,116.343245,39.900529,7/25/16,61,300.0,85985,34.89,1,1,1,1,1,2005,4,6,0.077,1,1,1,10,8
5430,116.41213400000001,40.010397999999995,7/28/16,43,510.0,44348,115.0,3,1,1,1,1,1997,3,6,0.2,1,1,1,7,4
5431,116.337135,40.044990999999996,7/26/16,43,285.0,49249,57.87,1,1,1,1,3,2003,4,6,0.25,1,0,0,8,4
5432,116.37341599999999,39.916216,7/19/16,9,760.0,116386,65.3,2,1,1,1,1,1985,4,2,0.25,1,1,1,10,9
5433,116.51291599999999,39.966511,6/21/16,33,458.0,46315,98.89,2,2,1,2,1,2006,4,6,0.28600000000000003,1,1,0,7,4
5434,116.603501,39.919667,7/30/16,93,270.0,30034,89.9,2,1,1,1,1,2000,3,6,0.25,1,0,1,7,3
5435,116.30850500000001,39.839489,7/4/16,22,520.0,42976,121.0,3,1,1,2,3,1998,1,6,0.25,1,1,1,2,4
5436,116.20576200000001,39.952467999999996,8/30/16,33,316.0,34374,91.93,2,1,1,1,4,2007,3,2,0.5,0,1,0,9,3
5437,116.52013000000001,39.936383,9/26/16,74,650.0,71586,90.8,2,2,1,1,3,2005,4,6,0.4,1,0,1,7,7
5438,116.45005800000001,39.870707,8/31/16,53,288.0,54952,52.41,1,1,1,1,1,2002,4,6,0.2,1,0,1,2,5
5439,116.35491299999998,40.040671,8/28/16,63,510.0,54412,93.73,2,1,1,1,1,ÃÂ´ÃÂª,3,6,0.3,1,1,1,8,5
5440,116.49090100000001,39.978190000000005,8/9/16,184,195.0,43801,44.52,1,1,1,1,4,1987,3,2,0.027999999999999997,0,0,1,7,4
5441,116.659332,39.901631,6/20/16,50,360.0,33334,108.0,3,2,1,1,4,2002,3,2,0.5,0,1,1,11,3
5442,116.385429,39.986581,6/26/16,17,451.0,63397,71.14,1,1,1,1,1,2004,4,6,0.25,1,1,1,8,6
5443,116.17621299999999,39.942157,9/5/16,34,280.0,27430,102.08,2,2,1,1,4,1993,3,2,0.5,0,1,0,9,2
5444,116.51848500000001,39.948840999999994,6/29/16,6,645.0,59922,107.64,2,2,1,2,4,2007,4,6,0.5,1,0,0,7,5
5445,116.47061599999999,39.901069,6/26/16,10,657.0,60220,109.1,2,2,1,2,4,2006,1,6,0.5,1,1,1,7,6
5446,116.43414399999999,39.892210999999996,7/18/16,29,756.0,69358,109.0,3,1,1,1,4,1996,3,2,0.5,0,1,1,1,6
5447,116.44303700000002,39.985807,9/19/16,42,550.0,65097,84.49,2,1,1,1,3,1997,3,6,0.125,1,0,1,7,6
5448,116.3367,39.897727,6/21/16,38,760.0,80518,94.39,2,1,1,1,1,2009,4,6,0.4,1,1,1,10,8
5449,116.200745,39.912236,6/17/16,12,190.0,28719,66.16,1,1,1,1,1,ÃÂ´ÃÂª,3,2,0.25,1,1,1,9,2
5450,116.417974,40.001717,7/27/16,19,297.0,53036,56.0,1,0,1,1,4,2007,4,6,0.061,1,1,1,7,5
5451,116.352899,39.889225,9/10/16,28,470.0,70826,66.36,2,1,1,1,4,1986,3,2,0.33299999999999996,0,0,1,10,7
5452,116.467922,39.993105,8/8/16,92,259.5,50194,51.7,1,1,1,1,1,1995,4,6,0.2,1,0,1,7,5
5453,116.37081299999998,39.949253999999996,7/21/16,74,570.0,79609,71.6,3,1,1,1,4,1987,2,2,0.33299999999999996,0,1,1,10,7
5454,116.543995,39.747293,7/9/16,18,240.0,24490,98.0,3,1,1,1,3,2014,2,6,0.25,1,0,0,11,2
5455,116.454898,39.850417,8/24/16,138,252.0,60172,41.88,1,1,1,1,4,2009,4,6,0.33299999999999996,1,0,1,7,6
5456,116.350898,39.91087,9/5/16,26,455.0,92858,49.0,1,1,1,1,1,1990,3,2,0.25,1,0,1,10,9
5457,116.58468,39.935758,7/30/16,48,366.0,44097,83.0,2,1,1,1,4,2007,4,6,0.2,1,0,1,7,4
5458,116.47061599999999,39.901069,7/9/16,18,802.0,55280,145.08,3,2,1,2,4,2005,4,6,0.5,1,0,1,7,5
5459,116.399018,39.978141,8/29/16,14,563.0,100178,56.2,2,1,1,1,4,1986,4,2,0.5,0,0,1,10,9
5460,116.58516100000001,39.87005,9/10/16,65,483.0,39597,121.98,3,2,1,2,4,2004,3,4,0.5,0,0,0,7,3
5461,116.343245,39.900529,8/25/16,14,330.0,63207,52.21,1,0,1,1,1,2008,3,6,0.14300000000000002,1,0,1,10,6
5462,116.419618,39.845427,9/28/16,27,480.0,64000,75.0,1,1,1,1,3,2005,4,6,0.5,1,0,1,2,6
5463,116.504346,39.881279,8/27/16,174,441.0,51149,86.22,2,2,1,1,4,2002,4,2,0.5,0,1,1,7,5
5464,116.330345,39.984336,10/10/16,75,826.0,119021,69.4,2,1,1,1,3,1984,4,6,0.25,1,1,1,8,9
5465,116.67391200000002,40.209832,7/7/16,12,319.0,33421,95.45,2,2,1,1,4,2008,4,6,0.33299999999999996,1,0,0,13,3
5466,116.64054499999999,39.911057,7/26/16,54,615.0,40461,152.0,3,2,1,2,3,2009,2,6,0.667,1,1,1,11,4
5467,116.610993,39.895821999999995,7/9/16,4,189.0,31659,59.7,2,1,1,1,4,1997,3,2,0.5,0,1,0,7,3
5468,116.372841,40.080110999999995,7/8/16,114,281.0,33819,83.09,3,1,1,1,4,1995,4,2,0.2,0,1,1,6,3
5469,116.421128,40.068301,12/9/16,94,135.0,25472,53.0,1,1,1,1,3,2008,3,6,0.174,1,0,1,6,2
5470,116.333797,39.927927000000004,7/27/16,13,400.0,67568,59.2,3,1,1,1,4,1978,3,2,0.33299999999999996,0,0,1,8,6
5471,116.43942,40.072066,7/17/16,23,368.0,28308,130.0,3,1,1,2,4,2001,3,2,0.5,0,1,0,6,2
5472,116.505827,39.9008,9/14/16,25,520.0,61619,84.39,2,1,1,1,1,2007,2,6,0.28600000000000003,1,0,1,7,6
5473,116.36573899999999,39.890384000000005,9/12/16,75,440.0,70968,62.0,2,1,1,1,4,1980,3,4,0.33299999999999996,0,1,1,10,7
5474,116.34508400000001,39.884248,6/19/16,42,275.0,70154,39.2,1,1,1,1,4,1994,3,2,0.25,0,0,0,10,7
5475,116.52181200000001,39.930841,6/27/16,12,527.0,60291,87.41,2,2,1,1,3,2008,4,6,0.25,1,1,1,7,6
5476,116.206157,39.924684,6/29/16,9,625.0,55310,113.0,2,2,1,2,3,2009,4,6,0.33299999999999996,1,1,0,9,5
5477,116.671806,40.140871999999995,8/22/16,33,333.0,32331,103.0,2,2,1,1,4,2007,4,6,0.5,1,1,1,13,3
5478,116.203052,39.921408,7/31/16,12,183.6,34007,53.99,2,1,1,1,4,1982,3,2,0.5,0,1,0,9,3
5479,116.386145,39.998849,8/31/16,52,600.0,56668,105.88,3,2,2,2,4,1990,2,2,0.5,0,1,0,7,5
5480,116.37524599999999,40.044621,7/10/16,83,412.0,47675,86.42,2,2,1,1,4,2004,3,4,0.5,0,1,0,8,4
5481,116.47375600000001,40.002381,9/29/16,56,750.0,65940,113.74,2,2,1,2,4,2003,4,6,0.4,1,0,1,7,6
5482,116.50618600000001,39.943156,8/24/16,20,1830.0,73791,248.0,4,2,1,3,4,2008,4,6,1.0,1,0,0,7,7
5483,116.329472,39.977829,7/3/16,17,578.0,81180,71.2,3,1,1,1,4,1985,3,2,0.33299999999999996,0,1,1,8,8
5484,116.22028300000001,40.043636,6/23/16,60,268.0,47858,56.0,1,1,1,1,3,2010,4,6,0.33299999999999996,1,0,0,8,4
5485,116.463907,40.007017,8/16/16,21,560.0,41445,135.12,2,2,1,2,1,2004,4,6,0.375,1,0,0,7,4
5486,116.15460800000001,39.726495,6/26/16,71,189.0,21236,89.0,2,1,1,1,4,2007,3,6,0.33299999999999996,1,1,1,5,2
5487,116.31213100000001,39.970749,7/11/16,43,455.0,75834,60.0,2,1,1,1,4,1990,2,2,0.33299999999999996,0,1,0,8,7
5488,116.57249099999999,39.853078000000004,8/10/16,43,425.0,34598,122.84,2,2,1,2,4,2005,4,6,0.5,1,1,0,7,3
5489,116.661657,40.18394,10/8/16,38,338.0,21949,154.0,4,2,1,2,4,2002,2,2,0.5,0,0,0,13,2
5490,116.343245,39.900529,6/28/16,70,313.0,104648,29.91,1,1,1,2,1,2007,4,6,0.12,1,1,1,10,9
5491,116.29469499999999,39.918281,11/26/16,87,650.0,95155,68.31,3,1,1,1,4,1987,3,2,0.5,0,0,0,8,9
5492,116.500382,39.805889,7/14/16,17,138.0,40363,34.19,1,0,1,1,3,2002,4,6,0.33299999999999996,1,0,1,3,4
5493,116.51151999999999,39.901436,8/21/16,10,230.0,46978,48.96,1,0,1,1,4,2007,4,6,0.4,1,0,1,7,4
5494,116.32921999999999,39.892447,7/16/16,23,285.0,49249,57.87,2,1,1,1,4,1989,3,2,0.5,0,1,1,2,4
5495,116.44787600000001,39.960179,6/16/16,11,578.0,45139,128.05,5,2,1,2,4,1994,3,2,0.33299999999999996,0,1,0,7,4
5496,116.428467,39.902511,9/11/16,37,810.0,88661,91.36,3,1,1,1,3,2004,4,6,0.5,1,1,1,1,8
5497,116.425063,40.044097,8/18/16,17,418.0,51605,81.0,2,1,1,1,4,2011,1,6,0.5,1,0,1,7,5
5498,116.399018,39.978141,8/28/16,43,570.0,97436,58.5,2,1,1,1,4,1984,4,2,0.33299999999999996,0,1,0,10,9
5499,116.44931000000001,39.964914,7/30/16,217,267.0,37203,71.77,1,0,1,1,1,2008,4,6,0.3,1,1,1,7,3
5500,116.277126,39.897751,6/27/16,39,416.0,34543,120.43,3,1,1,1,1,2002,3,6,0.2,1,1,0,2,3
5501,116.26973000000001,39.901123,6/29/16,12,246.0,46600,52.79,2,1,1,1,4,1995,3,4,0.33299999999999996,0,0,0,2,4
5502,116.274464,40.123882,7/20/16,11,212.0,35334,60.0,1,2,1,1,4,2012,4,6,0.5,1,0,0,6,3
5503,116.44140700000001,39.98806,8/18/16,54,316.0,69238,45.64,1,1,1,1,4,1991,4,4,0.33299999999999996,0,1,0,7,6
5504,116.367231,40.088456,7/30/16,60,430.0,36380,118.2,3,1,1,1,4,2006,3,2,0.5,0,0,1,6,3
5505,116.33404499999999,39.757413,7/2/16,9,156.0,29920,52.14,1,1,1,1,4,1994,2,2,0.25,0,0,1,4,2
5506,116.50116200000001,39.915382,7/8/16,23,560.0,49123,114.0,2,2,1,1,1,2003,4,6,0.273,1,1,1,7,4
5507,116.52013000000001,39.936383,6/16/16,16,309.0,53048,58.25,1,1,1,1,3,2006,3,6,0.5,1,1,0,7,5
5508,116.41148100000001,40.059131,7/25/16,22,548.0,41387,132.41,2,2,1,2,3,2008,4,6,0.5,1,0,1,6,4
5509,116.504026,39.926109999999994,6/23/16,28,201.0,37925,53.0,2,1,1,1,4,1981,3,2,0.33299999999999996,0,0,0,7,3
5510,116.482231,40.009521,7/29/16,10,476.0,47792,99.6,2,2,1,1,4,1997,4,2,0.5,0,0,1,7,4
5511,116.343502,39.894784,7/15/16,42,444.0,52814,84.07,1,1,1,1,1,2008,3,6,0.21100000000000002,1,1,1,10,5
5512,116.30926799999999,39.979082,7/20/16,39,665.0,81476,81.62,2,1,1,1,3,1998,3,6,1.0,1,1,1,8,8
5513,116.43878500000001,39.900278,9/11/16,220,630.0,78009,80.76,2,1,1,1,1,2002,4,6,0.25,1,0,1,1,7
5514,116.117724,39.941152,7/31/16,29,174.5,29348,59.46,1,1,1,1,3,2006,3,6,0.125,1,1,0,12,2
5515,116.455099,39.978117,8/5/16,96,640.0,66191,96.69,2,2,1,2,3,2005,3,6,0.231,1,1,1,7,6
5516,116.6512,39.898185999999995,6/16/16,51,180.0,41861,43.0,1,0,1,1,3,2005,4,6,0.5,1,1,1,11,4
5517,116.212671,39.900574,7/12/16,13,440.0,48352,91.0,2,1,1,1,3,ÃÂ´ÃÂª,4,6,0.5,1,0,0,9,4
5518,116.47398700000001,39.998614,8/8/16,59,940.0,74468,126.23,3,2,1,2,3,2002,4,6,0.5,1,0,1,7,7
5519,116.51226100000001,39.943052,6/26/16,53,456.0,51819,88.0,2,1,1,1,1,2007,4,6,0.083,0,0,0,7,5
5520,116.399693,39.972072,3/11/17,114,532.0,77113,68.99,2,1,1,1,3,1992,3,6,0.11800000000000001,1,0,1,7,7
5521,116.333303,39.974734000000005,8/9/16,41,405.0,76997,52.6,2,1,1,1,4,1985,3,2,0.33299999999999996,0,1,1,8,7
5522,116.332651,40.072033000000005,7/25/16,64,268.0,39216,68.34,2,2,1,1,3,2004,4,6,0.33299999999999996,1,1,0,6,3
5523,116.347403,40.090995,6/29/16,5,325.0,34425,94.41,2,2,1,1,4,2004,4,2,0.5,0,0,0,6,3
5524,116.39135300000001,39.99299,8/8/16,38,498.0,57006,87.36,1,1,1,1,1,2000,4,6,0.375,1,1,1,7,5
5525,116.36638,39.875741999999995,8/22/16,42,483.0,81865,59.0,3,0,1,1,4,1974,4,2,0.33299999999999996,0,1,0,10,8
5526,116.360004,39.90498,9/14/16,62,468.0,85076,55.01,2,1,1,1,1,1983,3,6,0.28600000000000003,1,1,1,10,8
5527,116.421749,39.978035999999996,8/9/16,22,283.0,60626,46.68,1,1,1,1,4,1960,1,4,0.33299999999999996,0,0,1,7,6
5528,116.420099,39.901616,9/26/16,101,290.0,98774,29.36,1,0,1,1,1,2004,3,6,0.071,1,0,1,1,9
5529,116.23378500000001,39.906862,7/27/16,70,220.0,35200,62.5,2,1,1,1,4,1988,3,2,0.33299999999999996,0,1,1,9,3
5530,116.381193,40.012769,6/26/16,42,375.0,54325,69.03,2,1,1,1,1,1999,3,6,0.2,1,1,0,7,5
5531,116.327846,40.084914000000005,8/14/16,75,307.0,39803,77.13,1,1,1,1,4,2000,4,2,0.5,0,1,0,6,3
5532,116.2755,40.036213000000004,9/15/16,27,568.0,74463,76.28,1,2,1,1,4,2003,4,6,0.25,1,1,1,8,7
5533,116.33404499999999,39.757413,7/20/16,32,225.0,26372,85.32,3,1,1,1,4,1994,4,2,0.5,0,0,1,4,2
5534,116.511523,39.938707,7/6/16,60,483.0,35609,135.64,3,2,1,1,1,2002,3,6,0.2,1,1,0,7,3
5535,116.434147,39.953592,7/24/16,40,418.0,100409,41.63,1,1,1,1,4,1988,3,6,0.33299999999999996,0,1,1,1,9
5536,116.527286,39.829962,7/7/16,20,316.0,35112,90.0,2,2,1,1,4,2010,4,6,0.5,1,0,0,4,3
5537,116.527286,39.829962,7/23/16,19,327.0,36306,90.07,2,2,1,1,4,2010,4,6,0.5,1,0,0,4,3
5538,116.311776,40.084907,6/16/16,133,284.5,38587,73.73,2,1,1,1,4,2005,1,2,0.5,0,1,0,6,3
5539,116.513848,39.875068,3/19/17,73,370.0,58186,63.59,1,1,1,1,1,1998,3,6,0.2,1,0,1,7,5
5540,116.417472,39.862988,8/26/16,1000,195.0,44158,44.16,1,0,1,1,1,2006,3,6,0.3,1,0,1,2,4
5541,116.34786899999999,39.876814,6/23/16,47,588.0,67416,87.22,2,2,1,1,4,2008,1,6,0.5,1,1,0,2,6
5542,116.50958100000001,39.966366,8/22/16,28,329.0,45695,72.0,2,1,1,1,1,1999,4,6,0.2,1,1,0,7,4
5543,116.356377,39.923198,7/30/16,57,518.0,87059,59.5,2,1,1,1,1,1990,3,6,0.25,1,1,1,10,8
5544,116.414708,40.012787,9/12/16,54,380.0,50566,75.15,1,1,1,1,1,2001,4,6,0.3,1,0,1,7,5
5545,116.42257,39.981146,6/22/16,50,226.5,48192,47.0,1,1,1,1,4,1994,3,2,0.25,0,1,1,7,4
5546,116.49387800000001,40.000306,8/19/16,16,870.0,59914,145.21,3,2,1,1,1,2005,4,6,0.5,1,0,0,7,5
5547,116.395668,39.957522,9/1/16,41,598.0,94174,63.5,2,1,1,1,4,1993,3,2,0.33299999999999996,0,0,1,10,9
5548,116.49387800000001,40.000306,6/30/16,11,763.0,62934,121.24,2,2,1,2,4,2005,4,6,0.5,1,0,0,7,6
5549,116.48537900000001,40.009067,6/27/16,49,865.0,67122,128.87,3,2,1,2,4,2003,4,6,0.5,1,1,1,7,6
5550,116.69763200000001,39.920038,6/27/16,14,280.0,58334,48.0,3,2,1,2,1,2012,4,6,0.214,1,0,0,11,5
5551,116.42537,40.052808,7/21/16,12,490.0,47421,103.33,2,2,1,1,3,2008,4,6,0.3,1,1,0,7,4
5552,116.346469,39.882483,6/27/16,49,322.0,70816,45.47,1,2,1,1,1,2005,4,6,0.25,1,0,0,10,7
5553,116.483319,39.915337,6/23/16,19,340.0,49362,68.88,3,0,1,1,3,1989,4,6,0.16699999999999998,1,1,1,7,4
5554,116.552177,39.970849,9/14/16,100,1200.0,54233,221.27,3,3,1,3,4,2003,3,6,0.5,0,0,0,7,5
5555,116.308663,39.839115,11/14/16,109,670.0,51507,130.08,2,2,1,2,1,2001,3,6,0.2,1,1,1,2,5
5556,116.39279599999999,39.96812,9/5/16,47,1150.0,94807,121.3,3,1,1,1,4,1999,3,2,0.33299999999999996,0,0,0,10,9
5557,116.423442,39.994638,8/30/16,73,426.0,60000,71.0,3,1,1,1,1,1987,3,6,0.25,1,0,1,7,6
5558,116.44616699999999,39.969777,6/19/16,35,419.0,53905,77.73,3,1,1,1,4,1988,3,2,0.33299999999999996,0,1,0,7,5
5559,116.475053,39.885225,6/20/16,58,348.0,40922,85.04,2,1,1,1,3,2000,4,6,1.0,1,1,1,7,4
5560,116.423876,40.130815000000005,6/24/16,38,184.5,23943,77.06,2,2,1,1,4,2001,1,2,0.5,0,0,0,6,2
5561,116.42257,39.981146,6/25/16,59,320.0,59948,53.38,2,1,1,1,4,1980,4,2,0.33299999999999996,0,1,1,7,5
5562,116.612342,39.935122,6/29/16,79,303.0,33738,89.81,2,2,1,1,1,2010,3,6,0.33299999999999996,1,1,0,7,3
5563,116.594801,39.928019,6/26/16,32,305.0,36319,83.98,1,2,1,1,1,2004,4,6,0.5,1,1,1,7,3
5564,116.521561,39.923289000000004,8/14/16,108,202.0,37533,53.82,2,1,1,1,3,1989,3,6,0.28600000000000003,1,0,1,7,3
5565,116.488832,39.932702,6/25/16,15,248.0,46020,53.89,2,1,1,1,4,1992,1,2,0.5,0,0,1,7,4
5566,116.42111799999999,39.870943,8/30/16,136,376.0,61378,61.26,2,1,1,1,4,1994,3,2,0.5,0,1,1,1,6
5567,116.20966499999999,39.922812,8/15/16,54,178.0,30690,58.0,2,1,1,1,4,1991,3,2,0.33299999999999996,0,0,0,9,3
5568,116.420952,39.874393,8/29/16,65,370.0,64281,57.56,2,1,1,1,4,1982,3,2,0.5,0,1,1,1,6
5569,116.643924,39.889841,8/29/16,40,300.0,39422,76.1,2,1,1,1,3,2005,3,6,0.5,1,1,0,11,3
5570,116.37153300000001,39.901713,9/8/16,63,395.0,88566,44.6,1,1,1,1,4,1990,4,2,0.33299999999999996,0,1,1,10,8
5571,116.648422,40.137571,6/22/16,12,235.0,23360,100.6,3,1,1,1,1,1999,3,2,0.25,0,1,1,13,2
5572,116.427853,39.966824,7/12/16,9,338.0,84500,40.0,1,1,1,1,4,1987,3,4,0.33299999999999996,0,1,1,1,8
5573,116.437104,39.971099,6/17/16,24,519.0,64154,80.9,3,1,1,1,3,1997,3,6,0.25,1,1,1,7,6
5574,116.432429,39.866533000000004,7/20/16,60,450.0,42013,107.11,3,1,1,2,1,2000,4,6,0.182,1,1,1,2,4
5575,116.43595800000001,40.007545,7/25/16,11,780.0,72891,107.01,2,1,1,1,4,2001,4,6,0.667,1,1,1,7,7
5576,116.51291599999999,39.864253999999995,6/25/16,77,283.0,34109,82.97,2,2,1,1,1,2009,3,6,0.375,1,1,0,7,3
5577,116.47396599999999,39.93234,7/27/16,13,273.0,49323,55.35,2,1,1,1,4,1980,3,6,0.33299999999999996,0,1,1,7,4
5578,116.488984,39.976003999999996,8/11/16,102,464.0,38243,121.33,4,2,1,2,4,1996,3,2,0.5,0,1,1,7,3
5579,116.516283,39.875046999999995,6/25/16,163,216.0,34997,61.72,2,1,1,1,4,2000,4,2,0.5,0,1,0,7,3
5580,116.301709,39.919502,7/4/16,29,442.0,78231,56.5,2,1,1,1,1,1992,4,6,0.222,1,1,0,8,7
5581,116.605893,40.054165000000005,7/23/16,32,179.0,26849,66.67,2,1,1,1,4,1994,4,2,0.33299999999999996,0,1,0,7,2
5582,116.229624,39.915003999999996,7/26/16,21,178.5,46974,38.0,3,0,1,1,4,1983,4,2,0.5,0,0,1,9,4
5583,116.56038899999999,40.094933000000005,6/20/16,8,338.0,24853,136.0,3,2,1,2,4,2003,3,6,0.5,1,1,1,13,2
5584,116.304497,39.895431,7/17/16,13,375.0,49020,76.5,2,1,1,1,4,1998,3,2,0.33299999999999996,0,1,0,8,4
5585,116.24294499999999,40.215684,7/30/16,25,140.0,35000,40.0,1,0,1,1,3,2009,4,6,0.5,1,0,0,6,3
5586,116.297022,39.788637,8/15/16,45,120.0,30481,39.37,1,1,1,1,4,2002,3,2,0.5,0,1,0,4,3
5587,116.47033700000001,40.025987,9/29/16,26,1838.0,75021,245.0,4,2,2,3,4,2015,4,6,1.0,1,0,1,7,7
5588,116.21031799999999,39.916082,7/19/16,11,208.0,39246,53.0,1,1,1,1,4,1999,4,4,0.5,0,0,1,9,3
5589,116.480675,39.868869000000004,9/21/16,52,648.0,37962,170.7,4,2,2,1,4,2002,2,2,0.5,0,0,0,7,3
5590,116.417472,39.862988,7/4/16,31,220.0,40711,54.04,1,1,1,1,1,2006,3,6,0.3,1,1,1,2,4
5591,116.430843,39.998466,10/24/16,212,300.0,73171,41.0,1,1,1,1,4,1991,3,4,0.5,0,0,1,7,7
5592,116.60995700000001,39.91983,7/11/16,125,328.0,40595,80.8,1,1,1,1,3,2009,4,6,0.4,1,1,0,7,4
5593,116.521774,39.94004,7/16/16,6,439.0,49002,89.59,2,2,1,1,3,2007,4,6,0.4,1,0,0,7,4
5594,116.487866,40.011938,7/14/16,17,1320.0,61396,215.0,4,2,1,3,4,2003,4,6,1.0,1,1,1,7,6
5595,116.48836999999999,39.929525,8/22/16,46,262.0,49839,52.57,2,1,1,1,4,1981,4,2,0.33299999999999996,0,0,1,7,4
5596,116.488534,39.875468,6/20/16,32,189.4,38543,49.14,1,1,1,1,4,1994,3,2,0.33299999999999996,0,0,1,7,3
5597,116.62964099999999,39.911449,7/11/16,9,435.0,30420,143.0,3,2,1,2,1,2004,3,6,0.25,1,0,1,11,3
5598,116.51848500000001,39.948840999999994,9/30/16,25,280.0,72296,38.73,1,0,1,1,3,2007,3,6,0.16699999999999998,0,0,0,7,7
5599,116.530553,39.921425,9/28/16,26,455.0,46118,98.66,3,1,1,1,1,2003,4,6,0.25,1,0,1,7,4
5600,116.462185,39.884984,7/13/16,48,380.0,44706,85.0,3,1,1,1,1,1994,3,6,0.14300000000000002,1,1,1,7,4
5601,116.16963,39.760938,7/21/16,5,207.0,23606,87.69,2,1,1,1,3,2012,4,6,0.33299999999999996,1,0,0,5,2
5602,116.48529599999999,39.991732,7/6/16,27,533.0,46648,114.26,2,1,1,2,1,2001,4,6,0.375,1,1,1,7,4
5603,116.2755,40.036213000000004,8/31/16,26,1030.0,63048,163.37,3,2,1,2,4,2003,4,2,0.5,0,0,1,8,6
5604,116.437104,39.971099,8/4/16,21,333.0,54173,61.47,2,1,1,1,3,1989,3,6,0.055999999999999994,1,0,1,7,5
5605,116.37594299999999,40.079703,6/22/16,268,235.5,37052,63.56,2,1,1,1,4,1998,4,2,0.5,0,1,1,6,3
5606,116.427853,39.966824,9/12/16,38,425.0,89834,47.31,2,1,1,1,4,1987,3,4,0.33299999999999996,0,1,1,1,8
5607,116.440459,39.858115999999995,6/27/16,42,353.0,40192,87.83,2,1,1,1,4,2010,4,6,0.5,0,1,0,2,4
5608,116.475407,39.852043,8/10/16,33,195.0,34211,57.0,1,1,1,1,4,2005,4,2,0.5,0,0,0,7,3
5609,116.41004099999999,39.972494,7/12/16,25,342.5,55864,61.31,2,1,1,1,1,1993,3,6,0.2,1,1,1,7,5
5610,116.482231,40.009521,8/9/16,36,425.0,57278,74.2,1,1,1,1,1,2001,4,6,0.33299999999999996,1,1,1,7,5
5611,116.16711200000002,39.936388,8/14/16,47,179.0,28993,61.74,2,1,1,1,4,1986,3,6,0.33299999999999996,0,0,0,9,2
5612,116.23378500000001,39.906862,6/25/16,44,215.5,35070,61.45,2,1,1,1,4,1992,3,2,0.5,0,1,0,9,3
5613,116.435,39.963418,8/30/16,8,480.0,81898,58.61,2,1,1,1,4,1992,3,4,0.5,0,1,1,1,8
5614,116.31905,39.992388,8/30/16,42,450.0,69231,65.0,3,1,1,1,4,1980,3,2,0.25,0,0,1,8,6
5615,116.524943,39.934762,6/16/16,11,327.0,46502,70.32,1,2,1,1,4,2007,3,6,0.28600000000000003,1,1,1,7,4
5616,116.385168,39.900453999999996,8/14/16,89,638.0,94715,67.36,2,1,1,1,1,1999,3,6,0.25,1,1,1,10,9
5617,116.42935200000001,39.904538,6/23/16,54,456.0,73883,61.72,2,1,1,1,3,2006,4,6,0.25,1,1,1,1,7
5618,116.321095,39.946957,9/8/16,29,845.0,80339,105.18,2,1,1,1,1,2001,3,6,0.25,1,0,0,8,8
5619,116.39346200000001,39.983416999999996,10/11/16,68,1230.0,44405,277.0,4,1,1,3,3,2002,4,6,0.5,1,0,1,7,4
